Clean_Alternative_Fuel_Vehicle_Type,VIN_(1-10),DOL_Vehicle_ID,Model_Year,Make,Model,Primary_Use,Electric_Range,Odometer_Reading,Odometer_Reading_Description,New_or_Used_Vehicle,Sale_Price,Sale_Date,Transaction_Type,Transaction_Date,Year,County,City,State,Postal_Code,Electric_Utility
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L4N,190291909,2022,VOLVO,XC90,Passenger,18,13,Actual Mileage,New,71600,2022-01-18,Original Title,2022-02-04,2022,Thurston,OLYMPIA,WA,98501,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L5L,289674885,2020,VOLVO,XC90,Passenger,18,109,Actual Mileage,New,67500,2019-11-23,Original Title,2019-12-19,2019,King,NORMANDY PARK,WA,98166,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L5M,142534829,2021,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,71958,2020-12-30,Original Title,2021-01-20,2021,King,SEATTLE,WA,98146,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L5N,175724412,2022,VOLVO,XC90,Passenger,18,16,Actual Mileage,New,83000,2021-09-07,Original Title,2021-10-01,2021,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L6L,113160841,2020,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,74000,2020-06-30,Original Title,2020-07-31,2020,King,KIRKLAND,WA,98034,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L6M,128734063,2021,VOLVO,XC90,Passenger,18,17,Actual Mileage,New,70250,2020-10-24,Original Title,2020-11-04,2020,Spokane,SPOKANE,WA,99208,BONNEVILLE POWER ADMINISTRATION||AVISTA CORP||INLAND POWER & LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L6N,175283125,2022,VOLVO,XC90,Passenger,18,5,Actual Mileage,New,70600,2021-09-05,Original Title,2021-09-20,2021,King,MERCER ISLAND,WA,98040,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L7L,100603457,2020,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,67500,2020-02-21,Original Title,2020-03-19,2020,King,REDMOND,WA,98053,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L7M,136715897,2021,VOLVO,XC90,Passenger,18,119,Actual Mileage,New,74000,2020-12-04,Original Title,2020-12-31,2020,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L7N,251924480,2022,VOLVO,XC90,Passenger,18,10198,Actual Mileage,Used,62998,2023-08-18,Original Title,2023-09-06,2023,Douglas,EAST WENATCHEE,WA,98802,PUD NO 1 OF DOUGLAS COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L8L,124670626,2020,VOLVO,XC90,Passenger,18,115,Actual Mileage,New,71760,2020-08-11,Original Title,2020-09-02,2020,King,VASHON,WA,98070,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L8M,139885973,2021,VOLVO,XC90,Passenger,18,153,Actual Mileage,New,66500,2020-12-28,Original Title,2021-01-15,2021,King,SEATTLE,WA,98116,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L8N,185806911,2022,VOLVO,XC90,Passenger,18,8,Actual Mileage,New,75925,2021-12-08,Original Title,2022-01-19,2022,King,MAPLE VALLEY,WA,98038,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L9L,1923904,2020,VOLVO,XC90,Passenger,18,38,Actual Mileage,New,76500,2019-11-29,Original Title,2019-12-24,2019,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L9M,136804489,2021,VOLVO,XC90,Passenger,18,5,Actual Mileage,New,67681,2020-12-06,Original Title,2020-12-21,2020,King,KIRKLAND,WA,98033,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00L9N,176479614,2022,VOLVO,XC90,Passenger,18,8,Actual Mileage,New,81750,2021-09-02,Original Title,2021-10-04,2021,King,KIRKLAND,WA,98034,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00LXM,128873223,2021,VOLVO,XC90,Passenger,18,8,Actual Mileage,New,71700,2020-10-31,Original Title,2020-12-12,2020,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00LXN,176538960,2022,VOLVO,XC90,Passenger,18,59,Actual Mileage,New,70600,2021-08-21,Original Title,2021-09-13,2021,Clallam,SEQUIM,WA,98382,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLALLAM COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z0N,183101425,2022,VOLVO,XC90,Passenger,18,9,Actual Mileage,New,68095,2021-12-04,Original Title,2022-01-06,2022,King,SEATTLE,WA,98136,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z1N,186993474,2022,VOLVO,XC90,Passenger,18,5,Actual Mileage,New,68240,2022-01-08,Original Title,2022-02-09,2022,King,SEATTLE,WA,98105,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z3N,186282785,2022,VOLVO,XC90,Passenger,18,21,Actual Mileage,New,64006,2021-11-06,Original Title,2021-12-15,2021,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z4N,186765232,2022,VOLVO,XC90,Passenger,18,7,Actual Mileage,New,66495,2021-12-31,Original Title,2022-02-03,2022,King,SEATTLE,WA,98199,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z5N,256016148,2022,VOLVO,XC90,Passenger,18,6500,Actual Mileage,Used,56998,2023-09-19,Original Title,2023-10-13,2023,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z6N,195571141,2022,VOLVO,XC90,Passenger,18,39,Actual Mileage,New,69705,2022-03-11,Original Title,2022-04-01,2022,Snohomish,GRANITE FALLS,WA,98252,BONNEVILLE POWER ADMINISTRATION||PUD 1 OF SNOHOMISH COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00Z7N,182971176,2022,VOLVO,XC90,Passenger,18,5,Actual Mileage,New,70340,2021-11-21,Original Title,2021-12-20,2021,King,SEATTLE,WA,98103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR00ZXN,195404002,2022,VOLVO,XC90,Passenger,18,8,Actual Mileage,New,65300,2022-03-09,Original Title,2022-03-25,2022,King,MERCER ISLAND,WA,98040,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK0K,475441137,2019,VOLVO,XC90,Passenger,17,17,Actual Mileage,New,66300,2018-11-02,Original Title,2018-12-06,2018,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK0L,256246070,2020,VOLVO,XC90,Passenger,18,46254,Actual Mileage,Used,47288,2023-10-14,Original Title,2023-11-02,2023,Kitsap,BREMERTON,WA,98311,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK0M,128845398,2021,VOLVO,XC90,Passenger,18,30,Actual Mileage,New,65063,2020-10-10,Original Title,2020-10-23,2020,Whatcom,FERNDALE,WA,98248,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK0N,176410650,2022,VOLVO,XC90,Passenger,18,9,Actual Mileage,New,69380,2021-08-29,Original Title,2021-09-29,2021,King,AUBURN,WA,98092,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK1L,100738774,2020,VOLVO,XC90,Passenger,18,21,Actual Mileage,New,67000,2020-01-24,Original Title,2020-02-13,2020,King,BELLEVUE,WA,98006,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK1M,132953033,2021,VOLVO,XC90,Passenger,18,6,Actual Mileage,New,63450,2020-11-08,Original Title,2020-12-02,2020,King,SEATTLE,WA,98199,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK1N,176209246,2022,VOLVO,XC90,Passenger,18,14,Actual Mileage,New,63800,2021-09-05,Original Title,2021-09-20,2021,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK2K,125426248,2019,VOLVO,XC90,Passenger,17,15,Actual Mileage,New,67000,2019-04-05,Original Title,2019-04-25,2019,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK2L,103357677,2020,VOLVO,XC90,Passenger,18,12,Actual Mileage,New,68235,2020-03-24,Original Title,2020-04-13,2020,King,SEATTLE,WA,98122,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK2M,144281210,2021,VOLVO,XC90,Passenger,18,79,Actual Mileage,New,66875,2021-02-12,Original Title,2021-02-26,2021,Snohomish,LYNNWOOD,WA,98037,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK3K,477288437,2019,VOLVO,XC90,Passenger,17,37,Actual Mileage,New,67000,2019-07-11,Original Title,2019-08-20,2019,King,KIRKLAND,WA,98033,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK3L,5041326,2020,VOLVO,XC90,Passenger,18,71,Actual Mileage,New,67000,2019-12-22,Original Title,2020-01-10,2020,King,ISSAQUAH,WA,98027,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK3M,138567068,2021,VOLVO,XC90,Passenger,18,15,Actual Mileage,New,62888,2020-12-26,Original Title,2021-01-28,2021,Island,CLINTON,WA,98236,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK4K,208449265,2019,VOLVO,XC90,Passenger,17,19184,Actual Mileage,Used,59998,2022-07-09,Original Title,2022-08-04,2022,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK4L,286125430,2020,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,63467,2019-12-20,Original Title,2020-01-16,2020,King,SEATTLE,WA,98136,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK4M,135082986,2021,VOLVO,XC90,Passenger,18,145,Actual Mileage,New,62000,2020-11-30,Original Title,2020-12-16,2020,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK4N,177631555,2022,VOLVO,XC90,Passenger,18,4,Actual Mileage,New,63800,2021-09-16,Original Title,2021-10-15,2021,Snohomish,LYNNWOOD,WA,98037,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK5K,235108051,2019,VOLVO,XC90,Passenger,17,25933,Actual Mileage,Used,7000,2023-04-13,Original Title,2023-04-13,2023,Pierce,PUYALLUP,WA,98372,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK5L,121969018,2020,VOLVO,XC90,Passenger,18,69,Actual Mileage,New,68367,2020-08-15,Original Title,2020-09-14,2020,King,BELLEVUE,WA,98008,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK5M,142041280,2021,VOLVO,XC90,Passenger,18,2,Actual Mileage,New,69342,2021-01-05,Original Title,2021-01-13,2021,Clark,VANCOUVER,WA,98683,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK5N,179045856,2022,VOLVO,XC90,Passenger,18,92,Actual Mileage,New,70825,2021-09-18,Original Title,2021-10-12,2021,King,SEATTLE,WA,98105,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK6L,144747165,2020,VOLVO,XC90,Passenger,18,3644,Actual Mileage,New,56440,2021-03-10,Original Title,2021-03-19,2021,Snohomish,EVERETT,WA,98204,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK6M,132707879,2021,VOLVO,XC90,Passenger,18,45,Actual Mileage,New,61763,2020-10-29,Original Title,2020-11-16,2020,King,BEAUX ARTS,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK6N,177735379,2022,VOLVO,XC90,Passenger,18,135,Actual Mileage,New,72120,2021-09-18,Original Title,2021-10-14,2021,King,SAMMAMISH,WA,98075,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK7K,211624871,2019,VOLVO,XC90,Passenger,17,8,Actual Mileage,New,66300,2019-06-30,Original Title,2019-08-02,2019,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK7L,104383828,2020,VOLVO,XC90,Passenger,18,789,Actual Mileage,New,63984,2020-03-07,Original Title,2020-04-13,2020,King,SEATTLE,WA,98115,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK7M,138451911,2021,VOLVO,XC90,Passenger,18,11,Actual Mileage,New,63450,2020-11-28,Original Title,2020-12-16,2020,Pierce,DUPONT,WA,98327,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK7N,177804070,2022,VOLVO,XC90,Passenger,18,24,Actual Mileage,New,71400,2021-09-08,Original Title,2021-10-04,2021,King,VASHON,WA,98070,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK8L,3290794,2020,VOLVO,XC90,Passenger,18,20,Actual Mileage,New,64816,2019-11-20,Original Title,2019-12-13,2019,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK8M,137075837,2021,VOLVO,XC90,Passenger,18,57,Actual Mileage,New,64000,2020-12-12,Original Title,2020-12-31,2020,King,SEATTLE,WA,98107,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK9K,132937843,2019,VOLVO,XC90,Passenger,17,1079,Actual Mileage,Used,65883,2018-12-11,Original Title,2018-12-15,2018,Whatcom,POINT ROBERTS,WA,98281,PUGET SOUND ENERGY INC||PUD NO 1 OF WHATCOM COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK9L,109699635,2020,VOLVO,XC90,Passenger,18,51,Actual Mileage,New,64975,2020-06-20,Original Title,2020-07-10,2020,Snohomish,LYNNWOOD,WA,98087,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK9M,132382708,2021,VOLVO,XC90,Passenger,18,195,Actual Mileage,New,64000,2020-10-14,Original Title,2020-11-06,2020,King,RENTON,WA,98059,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CK9N,175435557,2022,VOLVO,XC90,Passenger,18,6,Actual Mileage,New,71400,2021-09-04,Original Title,2021-09-17,2021,King,REDMOND,WA,98052,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CKXK,247492654,2019,VOLVO,XC90,Passenger,17,7,Actual Mileage,New,73750,2018-08-15,Original Title,2018-09-19,2018,King,KIRKLAND,WA,98033,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CKXL,195636409,2020,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,67399,2019-10-13,Original Title,2019-10-16,2019,King,BELLEVUE,WA,98005,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CKXM,132497634,2021,VOLVO,XC90,Passenger,18,6,Actual Mileage,New,61564,2020-11-03,Original Title,2020-11-19,2020,Snohomish,EVERETT,WA,98203,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CKXN,177711194,2022,VOLVO,XC90,Passenger,18,33,Actual Mileage,New,63800,2021-09-03,Original Title,2021-09-20,2021,Pierce,GIG HARBOR,WA,98332,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL0K,3444192,2019,VOLVO,XC90,Passenger,17,90,Actual Mileage,New,75427,2019-11-17,Original Title,2019-11-27,2019,King,SEATTLE,WA,98115,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL0L,7867989,2020,VOLVO,XC90,Passenger,18,18,Actual Mileage,New,70792,2019-07-14,Original Title,2020-01-02,2020,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL0M,151190280,2021,VOLVO,XC90,Passenger,18,46,Actual Mileage,New,71732,2021-03-20,Original Title,2021-04-27,2021,King,SEATTLE,WA,98199,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL0N,179097152,2022,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,77305,2021-09-19,Original Title,2021-10-20,2021,King,SEATTLE,WA,98119,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL1K,282498324,2019,VOLVO,XC90,Passenger,17,10,Actual Mileage,New,77378,2018-12-19,Original Title,2018-12-19,2018,Snohomish,SNOHOMISH,WA,98296,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL1L,286171742,2020,VOLVO,XC90,Passenger,18,4,Actual Mileage,New,84153,2019-05-22,Original Title,2019-10-17,2019,King,ISSAQUAH,WA,98027,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL1M,138347093,2021,VOLVO,XC90,Passenger,18,11,Actual Mileage,New,69750,2020-12-21,Original Title,2021-01-11,2021,Pierce,LAKEWOOD,WA,98498,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL1N,180627562,2022,VOLVO,XC90,Passenger,18,4,Actual Mileage,New,72464,2021-09-10,Original Title,2021-09-22,2021,King,BELLEVUE,WA,98004,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL2K,309360495,2019,VOLVO,XC90,Passenger,17,7,Actual Mileage,New,86480,2018-10-16,Original Title,2018-11-06,2018,King,SEATTLE,WA,98103,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL2L,100606635,2020,VOLVO,XC90,Passenger,18,13,Actual Mileage,New,67000,2020-02-08,Original Title,2020-03-09,2020,King,SEATTLE,WA,98119,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL2M,142122648,2021,VOLVO,XC90,Passenger,18,17,Actual Mileage,New,78000,2020-12-18,Original Title,2021-01-04,2021,Clark,CAMAS,WA,98607,BONNEVILLE POWER ADMINISTRATION||PUD NO 1 OF CLARK COUNTY - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL2N,176419190,2022,VOLVO,XC90,Passenger,18,7,Actual Mileage,New,70100,2021-09-02,Original Title,2021-09-30,2021,Pierce,RUSTON,WA,98407,BONNEVILLE POWER ADMINISTRATION||TOWN OF RUSTON - (WA)|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL3K,257137660,2019,VOLVO,XC90,Passenger,17,27,Actual Mileage,New,86505,2018-10-15,Original Title,2018-11-06,2018,King,KENMORE,WA,98028,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL3L,207576631,2020,VOLVO,XC90,Passenger,18,52,Actual Mileage,New,67000,2019-10-19,Original Title,2019-11-08,2019,King,BELLEVUE,WA,98006,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL3M,133574010,2021,VOLVO,XC90,Passenger,18,58,Actual Mileage,New,72800,2020-11-18,Original Title,2020-12-03,2020,Snohomish,LAKE STEVENS,WA,98258,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL3N,177756246,2022,VOLVO,XC90,Passenger,18,21,Actual Mileage,New,75090,2021-09-09,Original Title,2021-10-04,2021,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL4K,129418418,2019,VOLVO,XC90,Passenger,17,9,Actual Mileage,New,80460,2019-03-01,Original Title,2019-03-21,2019,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL4L,271323979,2020,VOLVO,XC90,Passenger,18,14,Actual Mileage,New,67000,2019-11-06,Original Title,2019-11-25,2019,Thurston,YELM,WA,98597,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL4M,133786278,2021,VOLVO,XC90,Passenger,18,9,Actual Mileage,New,69750,2020-11-27,Original Title,2020-12-16,2020,King,DES MOINES,WA,98198,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL4N,179274504,2022,VOLVO,XC90,Passenger,18,15,Actual Mileage,New,70100,2021-09-11,Original Title,2021-10-26,2021,Mason,UNION,WA,98592,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PUD NO 1 OF MASON COUNTY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL5K,147738041,2019,VOLVO,XC90,Passenger,17,28,Actual Mileage,New,86730,2018-11-10,Original Title,2018-12-20,2018,Kitsap,BAINBRIDGE ISLAND,WA,98110,PUGET SOUND ENERGY INC
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL5L,321092600,2020,VOLVO,XC90,Passenger,18,16,Actual Mileage,New,67000,2019-11-03,Original Title,2019-11-26,2019,King,BELLEVUE,WA,98005,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL5M,138584876,2021,VOLVO,XC90,Passenger,18,36,Actual Mileage,New,72387,2020-12-26,Original Title,2021-01-28,2021,King,SAMMAMISH,WA,98074,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL5N,186172185,2022,VOLVO,XC90,Passenger,18,3,Actual Mileage,New,82030,2021-12-21,Original Title,2022-01-21,2022,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL6K,475162551,2019,VOLVO,XC90,Passenger,17,10,Actual Mileage,New,66300,2018-09-07,Original Title,2018-10-03,2018,Pierce,TACOMA,WA,98407,BONNEVILLE POWER ADMINISTRATION||CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL6L,343118877,2020,VOLVO,XC90,Passenger,18,14,Actual Mileage,New,88225,2019-08-31,Original Title,2019-09-25,2019,King,FALL CITY,WA,98024,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL6M,127373102,2021,VOLVO,XC90,Passenger,18,49,Actual Mileage,New,78587,2020-09-27,Original Title,2020-11-03,2020,King,NEWCASTLE,WA,98059,PUGET SOUND ENERGY INC||CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL6N,175340917,2022,VOLVO,XC90,Passenger,18,10,Actual Mileage,New,82790,2021-09-05,Original Title,2021-09-17,2021,King,SEATTLE,WA,98122,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL7K,223539417,2019,VOLVO,XC90,Passenger,17,17,Actual Mileage,New,77890,2019-08-15,Original Title,2019-09-11,2019,King,SEATTLE,WA,98117,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL7L,115216895,2020,VOLVO,XC90,Passenger,18,156,Actual Mileage,New,84015,2020-07-19,Original Title,2020-08-31,2020,King,SEATTLE,WA,98112,CITY OF SEATTLE - (WA)|CITY OF TACOMA - (WA)
Plug-in Hybrid Electric Vehicle (PHEV),YV4BR0CL7M,135094032,2021,VOLVO,XC90,Passenger,18,6,Actual Mileage,New,69750,2020-11-18,Original Title,2020-11-30,2020,Pierce,STEILACOOM,WA,98388,BONNEVILLE POWER ADMINISTRATION||TOWN OF STEILACOOM|CITY OF TACOMA - (WA)||PENINSULA LIGHT COMPANY
